price_juta,surface_area,building_area,bed,bath,carport,district,city,description,url
715.0,92,55,2,2,1,Kasihan,Bantul,Rumah Cantik 2 Unit Terakhir Dekat Ringroad Kasihan,https://www.rumah123.com/properti/bantul/hos17108365/
715.0,92,55,2,2,1,Kasihan,Bantul,Rumah Modern 2 Unit Terakhir Dekat Ringroad Kasihan,https://www.rumah123.com/properti/bantul/hos17108336/
1600.0,143,200,5,4,2,Gamping,Sleman,"Tinggal Bawa Koper Saja. FULL FURNISH Harga 1,7M Nego",https://www.rumah123.com/properti/sleman/hos17108230/
556.0,84,46,2,1,1,Berbah,Sleman,Rumah Dengan Lingkungan Tenang Dan Tidak Jauh Dengan Pusat Kota,https://www.rumah123.com/properti/sleman/hos17108118/
920.0,107,121,3,3,1,Banguntapan,Bantul,"Rumah Siap Huni 2 Lt Murah Dekat Sman 1 Banguntapan, Bantul",https://www.rumah123.com/properti/bantul/hos17108050/
1650.0,130,130,3,3,2,Depok,Sleman,Rumah Premium Eropa 2 Lantai di Jl Tajem,https://www.rumah123.com/properti/sleman/hos17108043/
1480.0,125,100,3,2,1,Sleman,Sleman,Rumah View Sawah Dekat Ambarrukmo Berbah Jogja,https://www.rumah123.com/properti/sleman/hos16655187/
2360.0,141,120,4,3,1,Mlati,Sleman,"Dijual Rumah Mewah 2 Lantai, Dekat Monjali Di Sinduadi, Mlati",https://www.rumah123.com/properti/sleman/hos17107990/
920.0,107,121,3,3,1,Banguntapan,Bantul,"Rumah 2 Lt Dijual Murah Dekat Sman 1 Banguntapan, Bantul",https://www.rumah123.com/properti/bantul/hos17107974/
475.0,80,45,2,1,1,Sewon,Bantul,Rumah Dekat Wisata Kasongan Proses Bangun di Pendowo Jogja Selatan,https://www.rumah123.com/properti/bantul/hos14717591/
260.0,70,32,2,1,1,Prambanan,Sleman,Rumah Baru Legalitas Aman SHM Dan Imb pbg Mulai 195 Jt,https://www.rumah123.com/properti/sleman/hos17107873/
335.0,75,45,2,1,1,Kasihan,Bantul,Rumah Siap Huni Dekat Kampus Umy di Kalirandu Bangunjiwo,https://www.rumah123.com/properti/bantul/hos15443711/
890.0,85,70,3,2,1,Kotagede,Yogyakarta,Rumah Murah Bisa Nego di Banguntapan Dekat Kotagede Bisa Kpr SHM,https://www.rumah123.com/properti/yogyakarta/hos17107698/
470.0,90,53,2,1,1,Berbah,Sleman,"Rumah Cantik 400 Jutaan, Siap Huni Dekat Rsud Prambanan",https://www.rumah123.com/properti/sleman/hos17107691/
470.0,90,53,2,1,1,Berbah,Sleman,Siap Huni Rumah Cantik 400 Jutaan Dekat Rsud Prambanan,https://www.rumah123.com/properti/sleman/hos17107645/
1950.0,128,188,3,3,1,Depok,Sleman,"Rumah Full Furnished, 5 Menit Kampus Upn Di Condongcatur, Sleman",https://www.rumah123.com/properti/sleman/hos17107633/
775.0,80,78,3,2,2,Gamping,Sleman,Rumah Mewah 2 Lantai Dekat Ambarketawang Sleman,https://www.rumah123.com/properti/sleman/hos16787986/
885.0,145,110,4,2,2,Ngemplak,Sleman,Rumah Modern Free Semua Biaya Di Ngemplak Siap Huni,https://www.rumah123.com/properti/sleman/hos17107505/
885.0,142,110,4,2,2,Ngemplak,Sleman,"Rumah Besar Gratis Semua Biaya Dekat Smpn 1 Ngemplak, Sleman",https://www.rumah123.com/properti/sleman/hos17107467/
2200.0,139,125,3,3,2,Depok,Sleman,Rumah 2 Lt Full Furnished Di Depok Siap Huni Dekat Polda Diy,https://www.rumah123.com/properti/sleman/hos17107398/
2200.0,139,125,3,3,2,Depok,Sleman,Rumah Full Furnished Di Depok Siap Huni Dekat Polda Diy,https://www.rumah123.com/properti/sleman/hos17107363/
757.0,95,60,2,1,1,Ngaglik,Sleman,Akses Jalan Gito Gati Rumah Baru Dalam Perumahan Dekat Suciati,https://www.rumah123.com/properti/sleman/hos17107301/
2500.0,123,200,4,3,1,Depok,Sleman,Rumah 2 Lt Design Aestetic Di Depok Dekat Lotte Mart,https://www.rumah123.com/properti/sleman/hos17107296/
5300.0,369,262,7,4,1,Gedong Tengen,Yogyakarta,Rumah + Tanah Tengah Kota Dekat Area Wisata Malioboro,https://www.rumah123.com/properti/yogyakarta/hos17107271/
750.0,100,74,2,2,1,Kalasan,Sleman,Rumah Baru Cuma 700 Jutaan Area Bandara Adisucipto Purwomartani,https://www.rumah123.com/properti/sleman/hos17107245/
2500.0,123,200,4,3,1,Depok,Sleman,Rumah Aestetic Siap Huni 2 Lt Di Depok Dekat Lotte Mart,https://www.rumah123.com/properti/sleman/hos17107243/
900.0,207,150,3,2,1,Godean,Sleman,Dijual Tanah Bangunan Lokasi Srategis di Sidoarum Godean Sleman,https://www.rumah123.com/properti/sleman/hos17107019/
3900.0,221,405,8,5,1,Depok,Sleman,Rumah Besar Murah Area Premium Cocok Rumah Kost Dekat Ykpn Dan Upn,https://www.rumah123.com/properti/sleman/hos17107018/
961.0,107,80,3,3,2,Ngaglik,Sleman,Last Unit Dekat Kampus Uii Rumah Dalam Perumahan Murah Banget,https://www.rumah123.com/properti/sleman/hos17107004/
1350.0,106,90,3,3,2,Ngaglik,Sleman,Last Unit Dekat Kampus Uii Jalan Kaliurang Rumah Dalam Perumahan,https://www.rumah123.com/properti/sleman/hos17106875/
2350.0,130,155,3,4,2,Ngaglik,Sleman,Rumah Bagus di Jalan Kaliurang Km 9 Lokasi Dalam Perumahan Elit,https://www.rumah123.com/properti/sleman/hos17106802/
1600.0,97,97,3,3,1,Banguntapan,Bantul,Rumah Baru Murah Dlm Perum Cocok Untuk Keluarga Lokasi Dekat Kidsfun,https://www.rumah123.com/properti/bantul/hos17106736/
475.0,101,70,3,2,1,Bantul,Bantul,Rumah Dekat Kantor Bupati di Palbapang Bantul Kota Siap Bangun,https://www.rumah123.com/properti/bantul/hos16578853/
535.0,100,60,3,2,1,Sewon,Bantul,Rumah Siap Huni Dekat Kampus Isi di Jl Parangtritis Km 10 Sewon Bantul,https://www.rumah123.com/properti/bantul/hos14582416/
465.0,147,54,3,1,2,Bantul,Bantul,Rumah Dekat Smk N 1 Bantul di Bantul Kota Proses Bangun Ramai Penduduk,https://www.rumah123.com/properti/bantul/hos9645649/
950.0,141,150,3,2,1,Kalasan,Sleman,Rumah Luas Dan Lega Modern Siap Huni Dekat Pamella 7 Purwomartani,https://www.rumah123.com/properti/sleman/hos17106207/
250.0,97,36,2,1,1,Jetis,Bantul,Rumah Siap Huni Dekat Rs Rahma Husada di Jl Parangtritis Km 14,https://www.rumah123.com/properti/bantul/hos15034232/
465.0,147,54,3,1,1,Bantul,Bantul,Rumah 500m Dari Jl Parangtritis di Bantul Kota Proses Bangun,https://www.rumah123.com/properti/bantul/hos9645770/
250.0,76,36,2,1,1,Jetis,Bantul,Rumah Siap Huni di Jl Parangtritis Km 14 Gaten Jetis,https://www.rumah123.com/properti/bantul/hos3930388/
155.0,88,36,2,1,1,Ngaglik,Sleman,Hanya 155 Juta Bisa Dapat Rumah di Besi Jangkang Sleman,https://www.rumah123.com/properti/sleman/hos17106061/
155.0,88,36,2,1,1,Ngaglik,Sleman,Booking 5jt Dan Cicilan Bulanan 5jt Dapat Rumah Asik View Sungai,https://www.rumah123.com/properti/sleman/hos17106027/
593.0,91,36,3,2,1,Kasihan,Bantul,"Hunian dekat kampus UMY, one gate sistem",https://www.rumah123.com/properti/bantul/hos17105899/
1500.0,112,130,3,2,2,Umbulharjo,Yogyakarta,Rumah Di kota Jogja 5 menit dari jalan Malioboro 2 Lantai,https://www.rumah123.com/properti/yogyakarta/hos17105893/
295.0,107,25,1,1,1,Gamping,Sleman,"Vila Ekslusif Dekat Universitas Mercu Buana Yogya, Unit Terbatas",https://www.rumah123.com/properti/sleman/hos17105846/
1500.0,120,150,4,3,2,Maguwoharjo,Yogyakarta,Rumah 2 Lantai lokasi strategis dekat stadion Maguwo legalitas SHM,https://www.rumah123.com/properti/yogyakarta/hos17105812/
495.0,107,43,2,1,1,Kalasan,Sleman,Omah Anyar Kembar Asri Alami Di Kalasan,https://www.rumah123.com/properti/sleman/hos16281956/
2400.0,199,120,3,3,1,Mlati,Sleman,"Rumah Dijual Siap Huni Dekat Jl Palagan, Sleman",https://www.rumah123.com/properti/sleman/hos13866002/
1700.0,148,180,5,4,1,Godean,Sleman,RUMAH MEWAH 2LT SIAP HUNI LINGKUNGAN PERUMAHAN DI SIDOARUM GODEAN,https://www.rumah123.com/properti/sleman/hos17105005/
1850.0,220,250,4,4,1,Ngemplak,Sleman,"RUMAH CANTIK MEWAH, NYAMAN, ASRI, MURAH POLL, UTARA STADION MAGUWO",https://www.rumah123.com/properti/sleman/hos17104979/
1100.0,180,120,3,2,1,Ngaglik,Sleman,Siap Huni Daerah Premium Nan Strategis Di Perum Pamungkas Jakal,https://www.rumah123.com/properti/sleman/hos16379276/
4250.0,175,248,6,4,1,Umbulharjo,Yogyakarta,Rumah Furnish Dlm Perum Tengah Kota Jogja Dekat Kampus Uin,https://www.rumah123.com/properti/yogyakarta/hos11697562/
2000.0,165,250,8,4,2,Depok,Sleman,Hunian Tingkat Strategis Dalam Perumahan Dekat Gejayan,https://www.rumah123.com/properti/sleman/hos16662760/
520.0,85,45,3,1,1,Kalasan,Sleman,Rumah baru siap huni di Purwomartani 10 menit ke ambarukmo plaza,https://www.rumah123.com/properti/sleman/hos16321484/
650.0,96,60,3,2,1,Ngaglik,Sleman,Rumah bagus dekat uii jakal di jl besi jangkang,https://www.rumah123.com/properti/sleman/hos16146757/
595.0,93,60,3,1,1,Banguntapan,Bantul,RUMAH BAGUS SIAP HUNI DALAM PERUMAHAN BUMI CITRA ASRI BANGUNTAPAN,https://www.rumah123.com/properti/bantul/hos17104661/
1300.0,181,150,4,2,1,Jetis,Yogyakarta,Rumah 2 Lantai di Jalan Kyai Mojo Yogyakarta,https://www.rumah123.com/properti/yogyakarta/hos14843563/
750.0,103,61,3,1,1,Ngemplak,Sleman,Rumah Baru Siap Huni Dekat Polda Diy Sleman,https://www.rumah123.com/properti/sleman/hos17104554/
775.0,145,70,3,2,1,Kalasan,Sleman,Rumah Murah Lokasi Strategis Dekat Pamela 7 Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17104550/
675.0,125,65,3,2,1,Kalasan,Sleman,Rumah Cantik Modern Dekat Jalan Raya Joja Solo Di Kalasan,https://www.rumah123.com/properti/sleman/hos17104547/
1850.0,116,115,3,2,2,Ngemplak,Sleman,Rumah Eksklusif Full Furnish Dekat Stadion Maguwo Sleman,https://www.rumah123.com/properti/sleman/hos17104534/
698.0,106,55,2,1,1,Purwomartani,Sleman,"Rumah Murah Siap Huni Dekat Candi Sambisari Di Kalasan, Sleman",https://www.rumah123.com/properti/sleman/hos17104075/
835.0,102,65,3,2,1,Banguntapan,Bantul,Rumah Modern Dekat Perempatan Blok O Di Banguntapan,https://www.rumah123.com/properti/bantul/hos17104031/
835.0,102,65,3,2,1,Banguntapan,Bantul,Rumah Modern Dekat Perempatan Blok O Di Banguntapan,https://www.rumah123.com/properti/bantul/hos17104027/
735.0,105,70,3,2,1,Ngemplak,Sleman,Rumah Cantik Dalam Mini Cluster Di Utara Maguwoharjo,https://www.rumah123.com/properti/sleman/hos17104004/
735.0,105,70,3,2,1,Ngemplak,Sleman,Rumah Cantik Dalam Mini Cluster Di Utara Maguwoharjo,https://www.rumah123.com/properti/sleman/hos17103998/
900.0,95,110,4,5,1,Banguntapan,Bantul,Dijual Rumah Murah Dua Lantai siap Huni dekat Kecamatan Banguntapan,https://www.rumah123.com/properti/bantul/hos17103959/
799.0,111,60,3,2,1,Mlati,Sleman,Rumah Siap Huni Dekat Sleman City Hall Jogja,https://www.rumah123.com/properti/sleman/hos17103972/
799.0,111,60,3,2,1,Mlati,Sleman,Rumah Siap Huni Dekat Sleman City Hall Jogja,https://www.rumah123.com/properti/sleman/hos17103970/
580.0,151,54,2,1,1,Ngemplak,Sleman,Rumah Dengan halaman Luas Jalan Kaliurang Dalam Perumahan 500jtan,https://www.rumah123.com/properti/sleman/hos17090022/
698.0,106,55,2,1,1,Kalasan,Sleman,Rumah Siap Huni Modern Akses Mudah Di Kalasan,https://www.rumah123.com/properti/sleman/hos17103952/
698.0,106,55,2,1,1,Kalasan,Sleman,Rumah Siap Huni Modern Akses Mudah Di Kalasan,https://www.rumah123.com/properti/sleman/hos17103949/
720.0,87,80,3,2,1,Kalasan,Sleman,"Rumah Cantik Free Kitchen Set, Pagar, Dan Kanopi Di Kalasan",https://www.rumah123.com/properti/sleman/hos17103888/
720.0,87,80,3,2,1,Kalasan,Sleman,"Rumah Cantik Free Kitchen Set, Pagar, Dan Kanopi Di Kalasan",https://www.rumah123.com/properti/sleman/hos17103887/
500.0,104,80,3,2,1,Kalasan,Sleman,Rumah Cantik Sisa 1 Unit Termurah Di Kalasan Jogja,https://www.rumah123.com/properti/sleman/hos17103858/
500.0,104,80,3,2,1,Kalasan,Sleman,Rumah Cantik Sisa 1 Unit Termurah Di Kalasan Jogja,https://www.rumah123.com/properti/sleman/hos17103853/
1500.0,115,156,5,3,2,Ngemplak,Sleman,Rumah Dekat Kampus Upn Dan Amikom Sisa 1 Unit Di Ngemplak,https://www.rumah123.com/properti/sleman/hos17103823/
1500.0,115,156,5,3,2,Ngemplak,Sleman,Rumah Dekat Kampus Upn Dan Amikom Sisa 1 Unit Di Ngemplak,https://www.rumah123.com/properti/sleman/hos17103816/
345.0,80,36,2,1,1,Sedayu,Bantul,Rumah Murah 300 jutaan bergaya jepang lingkungan asri di Jogja,https://www.rumah123.com/properti/bantul/hos17086781/
1500.0,195,85,2,2,1,Kasihan,Bantul,Rumah Modern Minimalis,https://www.rumah123.com/properti/bantul/hos16324165/
720.0,91,50,2,1,2,Ngaglik,Sleman,Rumah Baru Include Perabot Dekat Resto Tengkleng Gajah,https://www.rumah123.com/properti/sleman/hos17103769/
1490.0,126,170,5,4,2,Maguwoharjo,Yogyakarta,Rumah Megah Mewah Idaman SHM di Sleman Yogyakarta,https://www.rumah123.com/properti/yogyakarta/hos17103768/
720.0,91,50,2,1,2,Ngaglik,Sleman,Rumah Baru Include Perabot Dekat Resto Tengkleng Gajah,https://www.rumah123.com/properti/sleman/hos17103761/
835.0,95,75,3,1,1,Condong Catur,Sleman,SCANDINAVIAN DALAM PERUMAHAN CONDONGCATUR DEKAT PAKUWON MALL,https://www.rumah123.com/properti/sleman/hos17103724/
1850.0,116,115,3,2,2,Depok,Sleman,Mewah Full Furnished Dekat Stadion Maguwoharjo Jogja,https://www.rumah123.com/properti/sleman/hos17103734/
756.0,95,57,2,1,2,Ngaglik,Sleman,Rumah Laris Harga Murah Di Ngaglik Dekat Resto Jejamuran,https://www.rumah123.com/properti/sleman/hos17103723/
756.0,95,57,2,1,2,Ngaglik,Sleman,Rumah Laris Harga Murah Di Ngaglik Dekat Resto Jejamuran,https://www.rumah123.com/properti/sleman/hos17103717/
2300.0,182,135,4,4,2,Gamping,Sleman,Rumah 2 Lantai Baru SHM Dekat Malioboro,https://www.rumah123.com/properti/sleman/hos17103711/
250.0,60,30,2,1,1,Plered,Bantul,Rumah 250 Juta Siap Kpr Di Pleret Dekat Smpn 3 Banguntapan,https://www.rumah123.com/properti/bantul/hos17103638/
250.0,60,30,2,1,1,Plered,Bantul,Rumah 250 Juta Di Pleret Dekat Smpn 3 Banguntapan,https://www.rumah123.com/properti/bantul/hos17103620/
666.0,87,55,2,1,1,Gamping,Sleman,Rumah Minimalis Modern Limasan Di Sleman Dekat Kampus Umy,https://www.rumah123.com/properti/sleman/hos17103517/
2200.0,174,100,2,2,1,Mlati,Sleman,RUMAH DIJUAL CEPAT DI PERUM GRAND TLOGO ADI MLATI SLEMAN,https://www.rumah123.com/properti/sleman/hos17103491/
950.0,141,150,3,2,1,Purwomartani,Sleman,Rekomendasi Rumah Siap Huni 2 Lantai di Kalasan Sleman,https://www.rumah123.com/properti/sleman/hos17097690/
680.0,97,65,3,1,1,Kalasan,Sleman,Rumah Siap Huni di Sleman Dekat Candi Sambisari,https://www.rumah123.com/properti/sleman/hos17099801/
1470.0,178,131,3,3,1,Maguwoharjo,Yogyakarta,Rumah Baru Desain Mewah Di Maguwoharjo Sleman Dekat Sanatadharma,https://www.rumah123.com/properti/yogyakarta/hos17103109/
399.0,90,36,2,1,1,Turi,Sleman,Rumah baru scandinavia onegate system  timur polres Sleman jl magelang,https://www.rumah123.com/properti/sleman/hos16591220/
1800.0,333,250,3,3,1,Umbulharjo,Yogyakarta,RUMAH 2LT DI GIWANGAN UMBULHARJO KOTA JOGJA,https://www.rumah123.com/properti/yogyakarta/hos15640178/
299.0,88,36,2,1,1,Ngaglik,Sleman,Rumah Murah Dekat Kampus Isi Baru Di Besi Jangkang,https://www.rumah123.com/properti/sleman/hos16648277/
299.0,88,36,2,1,1,Ngaglik,Sleman,Rumah Pesan Bangun di Besi Jangkang Promo 200 Jutaan,https://www.rumah123.com/properti/sleman/hos16812333/
3000.0,243,250,4,4,1,Gamping,Sleman,Dijual Rumah Cantik 2 Lt Furnished Dalam Perum Elite Jl.Wates Km9,https://www.rumah123.com/properti/sleman/hos17102251/
4000.0,183,104,3,3,1,Kraton,Yogyakarta,Rumah di Kodya di Yogyakarta,https://www.rumah123.com/properti/yogyakarta/hos14843903/
1770.0,121,150,3,3,1,Ngaglik,Sleman,Rumah Cantik Furnished Scandinavia Di Jalan Kaliurang Km 13 Uii,https://www.rumah123.com/properti/sleman/hos17102152/
315.0,36,100,2,1,1,Sedayu,Bantul,Rumah Termurah Kawasan Perumahan di Jl Wates,https://www.rumah123.com/properti/bantul/hos17102066/
4850.0,222,280,4,5,2,Godean,Sleman,Rumah Mewah Klasik Ada Kolam Renang Di Tengah Kota Jogja,https://www.rumah123.com/properti/sleman/hos17102058/
750.0,185,77,3,2,2,Prambanan,Sleman,Hunian Etnik Jawa Dengan Pool Dan Juga View Pemandangan Indah,https://www.rumah123.com/properti/sleman/hos17101991/
535.0,100,60,3,2,1,Sewon,Bantul,Rumah Dekat Kampus Isi di Jl Parangtritis Km 10 Siap Huni,https://www.rumah123.com/properti/bantul/hos14584547/
1950.0,128,188,3,4,1,Depok,Sleman,Rumah Full Furnish di Area Premium Condongcatur Sleman Jogja,https://www.rumah123.com/properti/sleman/hos16943831/
270.0,61,30,2,1,1,Kalasan,Sleman,Rumah Modern Minimalis Dekat Jl Prambanan manisrenggo,https://www.rumah123.com/properti/sleman/hos17101797/
799.0,111,60,3,2,1,Mlati,Sleman,"1 Unit, Rumah Siap Huni Dekat Sleman City Hall Di Mlati, Sleman",https://www.rumah123.com/properti/sleman/hos17101755/
227.0,60,28,2,1,1,Condong Catur,Sleman,The Palm 2 Hunian American Style Yang Nyaman di Utara Candi Prambanan,https://www.rumah123.com/properti/sleman/hos17101710/
245.0,75,36,2,1,1,Kalasan,Sleman,Rumah Minimalis Di Prambanan 200jt an Akses 6.5 Meter,https://www.rumah123.com/properti/sleman/hos17101508/
592.0,90,36,2,1,1,Prambanan,Sleman,Rumah Scandinavian Ada Balkon 450 Meter Dari Jl Jogja Solo,https://www.rumah123.com/properti/sleman/hos17101477/
250.0,88,36,2,1,1,Ngaglik,Sleman,"Unit Hoek 2 Muka, Luas 88 m² Dekat Kampus 14 Menit Ke Kampus Uii",https://www.rumah123.com/properti/sleman/hos17101448/
1260.0,103,90,3,3,2,Gondokusuman,Yogyakarta,"Akses Terbaik, Cluster One Gate Dekat Kampus UII Jogja",https://www.rumah123.com/properti/yogyakarta/hos17101287/
3000.0,200,145,3,3,1,Depok,Sleman,"HYARTA ECOVILLAGE MAGUWOHARJO, SLEMAN, YOGYAKARTA",https://www.rumah123.com/properti/sleman/hos17101262/
1500.0,158,220,5,3,1,Depok,Sleman,Rumah Mewah 2 Lantai di Kalasan Dekat Candi Prambanan,https://www.rumah123.com/properti/sleman/hos17101200/
850.0,112,95,3,2,1,Maguwoharjo,Yogyakarta,"Dijual Rumah murah Maguwoharjo dekat Jogjabay,stadion Maguwoharjo,kampus Sanata dharma,UPN,RS JIH",https://www.rumah123.com/properti/yogyakarta/hos17100928/
725.0,114,71,2,1,1,Mlati,Sleman,Rumah Siap Huni Dalam Cluster Dekat Jl Cebongan seyegan Mlati,https://www.rumah123.com/properti/sleman/hos17100898/
1970.0,166,180,5,6,2,Maguwoharjo,Yogyakarta,"Rumah Murah 2 Lantai Di Pusat Kota Jogja Shm, Carport Luas",https://www.rumah123.com/properti/yogyakarta/hos17100639/
499.0,120,36,2,1,1,Sleman,Sleman,Rumah Asri Dan Nyaman Diutara Rsud Sleman 500 Jt an,https://www.rumah123.com/properti/sleman/hos17100503/
1650.0,103,160,4,3,2,Godean,Sleman,Rumah 3 Lantai Di Jalan Godean Km 7 Bebas Desain,https://www.rumah123.com/properti/sleman/hos17100496/
890.0,85,45,3,2,1,Nologaten,Yogyakarta,Rumah Murah 2 Lnt di Potorono Banguntapan Bisa Kpr Cicilan Ringan,https://www.rumah123.com/properti/yogyakarta/hos17100478/
1270.0,91,100,3,2,2,Banguntapan,Bantul,Rumah Murah 2 Lantai Terbaru Di Kota Jogja 7 Menit Ke Jec,https://www.rumah123.com/properti/bantul/hos17100469/
725.0,71,114,3,2,1,Cebongan,Sleman,Rumah Cluster Modern Dekat Pasar Cebongan Siap Huni Cuma 700 Jt An,https://www.rumah123.com/properti/sleman/hos17100416/
1900.0,180,66,2,1,1,Sedayu,Bantul,Rumah Minimalis Dalam Perumahan di Sedayu Yogyakarta,https://www.rumah123.com/properti/bantul/hos14607372/
1700.0,100,135,3,3,2,Ngaglik,Sleman,"Rumah Baru Siap Huni di Lingkungan Masih Asri di Jalan Palagan Km 8,5",https://www.rumah123.com/properti/sleman/hos16736359/
1400.0,120,90,3,1,1,Sleman,Yogyakarta,Rumah Minimalis Citra Sun Garden,https://www.rumah123.com/properti/yogyakarta/hos15149311/
1450.0,80,100,3,2,2,Depok,Sleman,"Rumah Baru Full Furnished, Dekat Stadion Maguwoharjo Jogja",https://www.rumah123.com/properti/sleman/hos16751743/
756.0,104,60,3,2,2,Ngaglik,Sleman,"Rumah Murah Di Palagan Ngaglik Sleman, 8 Menit Ke Sch",https://www.rumah123.com/properti/sleman/hos17100383/
735.0,70,105,3,2,1,Ngaglik,Sleman,"Cluster 9 Unit, Dekat SD Model & Budimulia Tajem Jogja",https://www.rumah123.com/properti/sleman/hos17064035/
640.0,95,50,2,1,1,Ngaglik,Sleman,"Dekat Ke Jalan Magelang, Rumah Modern Scandinavian Tipe 50",https://www.rumah123.com/properti/sleman/hos17100364/
820.0,109,70,3,2,1,Purwomartani,Sleman,Rumah Siap Huni Dalam Perum Dekat Swalayan Pamella 7,https://www.rumah123.com/properti/sleman/hos16077170/
999.0,100,103,3,3,1,Ngemplak,Sleman,Rumah 2 Lantai Scandinavian Utara Universitas Respati Yogyakarta,https://www.rumah123.com/properti/sleman/hos17100299/
155.0,88,36,2,1,1,Ngaglik,Sleman,5 Juta Bisa Punya Hunian Aman View Sungai Dekat Polsek Ngemplak,https://www.rumah123.com/properti/sleman/hos17100285/
885.0,142,110,4,2,2,Maguwoharjo,Yogyakarta,"Rumah Murah Tanah Luas Di Maguwoharjo Sleman, Dalam Cluster",https://www.rumah123.com/properti/yogyakarta/hos17100266/
2500.0,150,200,9,9,1,Depok,Sleman,"Kost Strategis di Tengah Jogja Lokasi Perumnas , Diy",https://www.rumah123.com/properti/sleman/hos16397674/
789.0,93,45,2,1,1,Ngaglik,Sleman,"Perumahan Fasilitas Lengkap Dekat Uii Jogja, Harga Terjangkau Lho",https://www.rumah123.com/properti/sleman/hos16077126/
775.0,132,90,3,2,2,Maguwoharjo,Yogyakarta,"Buc Rumah Siap Huni Terlaris Di Maguwoharjo Sleman, 700jt Saja",https://www.rumah123.com/properti/yogyakarta/hos17099998/
450.0,82,50,2,1,1,Godean,Sleman,Rumah Cantik Dekat Sdn Sidoluhur Jl Godean Km 12 Sleman,https://www.rumah123.com/properti/sleman/hos17099968/
1850.0,149,220,4,3,1,Kasihan,Bantul,"900 Meter Dari Mirota Godean, Rumah Dalam Kota Akses Istimewa",https://www.rumah123.com/properti/bantul/hos16077114/
1450.0,110,129,3,3,1,Depok,Sleman,Rumah Dijual di Yogyakarta,https://www.rumah123.com/properti/sleman/hos17099905/
445.0,83,50,3,2,1,Piyungan,Bantul,Rumah Kampung Siap Huni Murah Dekat Polsek Piyungan,https://www.rumah123.com/properti/bantul/hos17099897/
699.0,117,85,3,2,2,Ngaglik,Sleman,Rumah Murah Cantik Siap Huni 3 Menit Sma 2 Ngaglik Sleman,https://www.rumah123.com/properti/sleman/hos17099882/
445.0,83,50,3,2,1,Piyungan,Bantul,Rumah Kampung Siap Huni 400 Jutaan Dekat Polsek Piyungan,https://www.rumah123.com/properti/bantul/hos17099863/
450.0,83,50,2,1,1,Godean,Sleman,Rumah Murah Dekat Pasar Godean Sleman,https://www.rumah123.com/properti/sleman/hos17099839/
999.0,137,100,3,2,2,Ngaglik,Sleman,Rumah Cantik Modern Minimalis Di Ngaglik Sleman Dekat Kampus Uii,https://www.rumah123.com/properti/sleman/hos17099747/
1820.0,140,158,3,3,1,Gamping,Sleman,Rumah Dijual di Yogyakarta,https://www.rumah123.com/properti/sleman/hos17099728/
668.0,120,75,3,2,2,Maguwoharjo,Yogyakarta,Rumah Paling Murah Di Dekat Maguwoharjo Bebas Semua Biaya,https://www.rumah123.com/properti/yogyakarta/hos17099603/
599.0,90,40,2,1,1,Kotagede,Yogyakarta,Rumah Murah Modern di Berbah Dekat Kotagede Blok O Jalan Solo Kpr,https://www.rumah123.com/properti/yogyakarta/hos17099534/
1850.0,329,280,3,3,4,Godean,Sleman,"Jual Rumah di Sleman, Godean Dekat Jalan Raya, Dekat Pusat Keramaian, Legal Aman, Harga Nego.",https://www.rumah123.com/properti/sleman/hos17099483/
775.0,145,80,3,2,2,Purwomartani,Sleman,Rumah Cantik Luas Murah Di Timur Budi Mulia Tajem Jogja,https://www.rumah123.com/properti/sleman/hos17099473/
2490.0,123,200,3,3,2,Maguwoharjo,Yogyakarta,Rumah 2 Lantai Murah Di Maguwoharjo Sleman 5 Menit Lotte Mart,https://www.rumah123.com/properti/yogyakarta/hos17099435/
750.0,99,60,2,2,1,Ngaglik,Sleman,Ku. Rumah Tinggal Dalam Perumahan Taman Citra Loka Ngaglik Sleman,https://www.rumah123.com/properti/sleman/hos17099373/
1650.0,130,130,3,3,1,Depok,Sleman,Rumah 2 Lantai Dekat Jl Raya Tajem Harga 1.6m Tipe 130,https://www.rumah123.com/properti/sleman/hos17099370/
999.0,103,100,4,4,1,Depok,Sleman,Rumah Mewah Scandinavian Lokasi Strategis Dekat Sd Model Sleman,https://www.rumah123.com/properti/sleman/hos17099300/
849.0,120,85,3,2,2,Ngaglik,Sleman,Dijual Rumah Murah Dekat Budi Mulia 2 Ngaglik Sleman,https://www.rumah123.com/properti/sleman/hos17099273/
595.0,103,50,3,1,2,Kalasan,Sleman,Rumah SHM Murah Masih Nego Di Kalasan Siap Huni,https://www.rumah123.com/properti/sleman/hos17099249/
595.0,103,50,3,1,2,Kalasan,Sleman,Rumah Murah Masih Nego Di Kalasan Siap Huni,https://www.rumah123.com/properti/sleman/hos17099211/
1400.0,150,200,4,2,1,Sleman,Sleman,Rumah Dalam Perumahan di Monjali Yogyakarta,https://www.rumah123.com/properti/sleman/hos14617853/
1540.0,120,200,4,4,2,Ngaglik,Sleman,Buc Rumah Murah 2 Lantai Kamar Besar Di Ngaglik Sleman,https://www.rumah123.com/properti/sleman/hos17099185/
775.0,113,85,3,2,2,Ngemplak,Sleman,"Rumah Siap Huni Utara Maguwoharjo, Dalam Cluster Bisa Nego",https://www.rumah123.com/properti/sleman/hos17098925/
